SaleDate,SalesID,LineID,CatNum,ProductID,ProductPrice,Quantity,UnitOfMeasure,OnHandQuantity,NumOfSupplier,CustomerID,Country
20180209,ICG_136260,3,PN,40176,5.5,72,PCS,120,1,IJ01,Indonesia
20180209,ICG_136260,4,PN,45556,32.5,150,PCS,0,1,IJ01,Indonesia
20180209,ICG_136260,5,HL,45465,0.7,10000,DOZEN,0,1,IJ01,Indonesia
20180209,ICG_136260,6,F,10076,0.85,1920,PCS,0,1,IJ01,Indonesia
20180209,ICG_136260,7,X01,-1,0,0,PCS,0,,IJ01,Indonesia
20180209,ICG_136262,2,BN,10005,30,4,BOX,200,1,MC06,Brunei
20180209,ICG_136262,3,BN,10006,30,10,BOX,0,2,MC06,Brunei
20180209,ICG_136262,4,BN,10008,30,20,BOX,500,2,MC06,Brunei
20180209,ICG_136262,5,BN,10009,30,13,BOX,700,2,MC06,Brunei
20180209,ICG_136262,6,BN,10011,30,3,BOX,500,2,MC06,Brunei
20180209,ICG_136262,7,NMCN,44895,27.7,7,PCS,0,2,MC06,Brunei
20180209,ICG_136262,8,NMCN,44237,32.7,8,PCS,0,2,MC06,Brunei
20180209,ICG_136262,9,NMCN,44240,51.5,10,PCS,0,2,MC06,Brunei
20180209,ICG_136262,10,NMCN,44241,62.9,10,PCS,0,2,MC06,Brunei
20180209,ICG_136262,11,NMCN,44237,32.7,2,PCS,0,2,MC06,Brunei
20180209,ICG_136262,12,NMCN,44238,38.4,2,PCS,0,2,MC06,Brunei
20180209,ICG_136262,13,NMCN,44239,43.6,1,PCS,0,2,MC06,Brunei
20180209,ICG_136262,14,X01,-1,0,0,PCS,0,,MC06,Brunei
20180209,ICG_136263,2,ML,46506,270,5,PKT,0,1,IH03,Not Available
20180209,ICG_136263,3,ML,10128,270,5,PKT,100,1,IH03,Not Available
20180209,ICG_136263,4,ML,43513,6.5,5,BALE,80,2,IH03,Not Available
20180209,ICG_136263,5,ML,42102,270,5,PKT,0,1,IH03,Not Available
20180209,ICG_136263,6,MH,10126,4,300,MIL,0,2,IH03,Not Available
20180209,ICG_136263,7,X01,-1,0,0,PCS,0,,IH03,Not Available
20180213,ICG_136264,2,F,10631,0.06,24000,PCS,0,1,IK11,Indonesia
20180213,ICG_136264,3,X01,-1,0,0,PCS,0,,IK11,Indonesia
20180213,ICG_136265,2,SPL2,43934,4.9,80,SPL,0,2,IY03,Indonesia
20180213,ICG_136265,3,SPL2.5,45127,4.9,80,SPL,0,2,IY03,Indonesia
20180213,ICG_136265,4,CS,46792,5,1000,GRS,1,1,IY03,Indonesia
20180213,ICG_136265,5,SP,45471,27.5,12,PCS,0,1,IY03,Indonesia
20180213,ICG_136265,6,AST,41533,105,2,PKT,100,1,IY03,Indonesia
20180213,ICG_136265,7,AST,41535,105,2,PKT,150,1,IY03,Indonesia
20180213,ICG_136265,8,X01,-1,0,0,PCS,0,,IY03,Indonesia
20180213,ICG_136266,2,M025,46445,5.9,780,PCS,0,2,IT04,Indonesia
20180213,ICG_136266,3,M026,46980,7.5,200,PCS,0,2,IT04,Indonesia
20180213,ICG_136266,4,M025,41173,5.9,780,PCS,0,2,IT04,Indonesia
20180213,ICG_136266,5,X01,-1,0,0,PCS,0,,IT04,Indonesia
20180220,ICG_136267,2,P9,45538,4.5,8,PCS,0,1,IG01,Indonesia
20180220,ICG_136267,3,P12,46357,4.4,5,PCS,0,1,IG01,Indonesia
20180220,ICG_136267,4,P18,45912,4.1,2,PCS,0,1,IG01,Indonesia
20180220,ICG_136267,5,NN,46426,9.2,8,PCS,0,1,IG01,Indonesia
20180220,ICG_136267,6,PR14,30287,2.45,6,COIL,50,1,IG01,Indonesia
20180220,ICG_136267,7,PR26,45121,2.45,2,COIL,0,1,IG01,Indonesia
20180220,ICG_136267,8,BN,10011,29,32,BOX,500,2,IG01,Indonesia
20180220,ICG_136267,9,BN,10012,29,16,BOX,200,1,IG01,Indonesia
20180220,ICG_136267,10,AST,41906,105,1,PKT,50,1,IG01,Indonesia
20180220,ICG_136267,11,AST,41532,105,1,PKT,100,1,IG01,Indonesia
20180220,ICG_136267,12,AST,41534,105,2,PKT,150,1,IG01,Indonesia
20180220,ICG_136267,13,AST,41535,105,1,PKT,150,1,IG01,Indonesia
20180220,ICG_136267,14,M023,45570,7.4,55,PCS,0,2,IG01,Indonesia
20180220,ICG_136267,15,M025,42095,10,35,PCS,0,2,IG01,Indonesia
20180220,ICG_136267,16,M028,45575,12,42,PCS,0,2,IG01,Indonesia
20180220,ICG_136267,17,X01,-1,0,0,PCS,0,,IG01,Indonesia
20180220,ICG_136269,2,CS,46792,5.2,1400,GRS,1,1,IA091,Indonesia
20180220,ICG_136269,3,X01,-1,0,0,PCS,0,,IA091,Indonesia
20180220,ICG_136270,2,M020P,46801,12.2,72,PCS,0,1,IK11,Indonesia
20180220,ICG_136270,3,X01,-1,0,0,PCS,0,,IK11,Indonesia
20180220,ICG_136271,2,P6,45533,4.7,17,PCS,0,1,IL09,Indonesia
20180220,ICG_136271,3,P6,45534,4.7,18,PCS,0,2,IL09,Indonesia
20180220,ICG_136271,4,P9,45538,4.5,4,PCS,0,1,IL09,Indonesia
20180220,ICG_136271,5,AS,41203,230,2,PKT,30,1,IL09,Indonesia
20180220,ICG_136271,6,ML,43512,6.5,2,BALE,40,1,IL09,Indonesia
20180220,ICG_136271,7,X01,-1,0,0,PCS,0,,IL09,Indonesia
20180222,ICG_136268,2,ML,43513,6.2,20,BALE,80,2,IA07,Indonesia
20180222,ICG_136268,3,X01,-1,0,0,PCS,0,,IA07,Indonesia
20180222,ICG_136268,4,CS,46792,5,4000,GRS,1,1,IA07,Indonesia
20180222,ICG_136268,5,F,45869,0.08,30000,PCS,10000,2,IA07,Indonesia
20180222,ICG_136268,6,X01,-1,0,0,PCS,0,,IA07,Indonesia
20180226,ICG_136272,2,M070,10322,95,1,PCS,0,1,ST12,Not Available
20180227,ICG_136273,2,X01,-1,0,0,PCS,0,,ST12,Not Available
20180227,ICG_136273,3,M070,10322,95,1,PCS,0,1,ST12,Not Available
20180227,ICG_136274,2,M070,10322,95,1,PCS,0,1,ST12,Not Available
20180227,ICG_136275,2,PR12,45932,2.7,4,COIL,0,1,SO02,Singapore
20180227,ICG_136276,2,M020P,46977,12.7,10,PCS,0,1,IT18,Indonesia
20180227,ICG_136276,3,M020P,45767,12.7,10,PCS,0,1,IT18,Indonesia
20180227,ICG_136276,4,X01,-1,0,0,PCS,0,,IT18,Indonesia
20180227,ICG_136277,2,PB,30050,0,97,PCS,0,1,IA14,Indonesia
20180227,ICG_136277,3,PB,30050,6.6,53,PCS,0,1,IA14,Indonesia
20180227,ICG_136277,4,PR08,41278,4.9,25,COIL,70,3,IA14,Indonesia
20180227,ICG_136277,5,F,45869,0.08,3000,PCS,10000,2,IA14,Indonesia
20180227,ICG_136277,6,X01,-1,0,0,PCS,0,,IA14,Indonesia
20180227,ICG_136278,2,M020P,43709,0,150,PCS,0,1,IK11,Indonesia
20180227,ICG_136278,3,M020P,43709,12.7,98,PCS,0,1,IK11,Indonesia
20180227,ICG_136278,4,PR04.5,30194,4.9,100,COIL,0,1,IK11,Indonesia
20180227,ICG_136278,5,NN,46995,11.8,75,PCS,0,1,IK11,Indonesia
20180227,ICG_136278,6,MLS,46911,6.5,150,SPL,0,1,IK11,Indonesia
20180227,ICG_136278,7,PPDR,41015,3.1,32,COIL,0,2,IK11,Indonesia
20180227,ICG_136278,8,X01,-1,0,0,PCS,0,,IK11,Indonesia
20180228,ICG_136279,2,ML,44947,6.8,60,BALE,80,2,SO05,Not Available
20180228,ICG_136279,3,ML,44935,6.8,20,BALE,80,2,SO05,Not Available
20180228,ICG_136279,4,X01,-1,0,0,PCS,0,,SO05,Not Available
20180228,ICG_136280,2,M023,43191,10,50,PCS,0,2,IT26,Not Available
20180228,ICG_136280,3,P6,45532,5.1,6,PCS,0,1,IT26,Not Available
20180228,ICG_136280,4,P6,45534,4.7,6,PCS,0,2,IT26,Not Available
20180228,ICG_136280,5,P6,45535,4.7,12,PCS,0,1,IT26,Not Available
20180228,ICG_136280,6,P9,45683,4.5,10,PCS,0,2,IT26,Not Available
20180228,ICG_136280,7,P12,45543,4.3,3,PCS,0,1,IT26,Not Available
20180228,ICG_136280,8,P12,45719,4.3,4,PCS,0,1,IT26,Not Available
20180228,ICG_136280,9,P12,43090,4.3,4,PCS,0,1,IT26,Not Available
20180228,ICG_136280,10,P18,45548,4.1,4,PCS,0,2,IT26,Not Available
20180228,ICG_136280,11,P30,46507,4.1,2,PCS,0,1,IT26,Not Available
20180228,ICG_136280,12,PR16,46490,2.5,4,COIL,0,1,IT26,Not Available
20180228,ICG_136280,13,P18,45912,4.1,4,PCS,0,1,IT26,Not Available
20180228,ICG_136280,14,P6,45533,4.7,6,PCS,0,1,IT26,Not Available
20180228,ICG_136280,15,PR12,45932,2.5,8,COIL,0,1,IT26,Not Available
20180228,ICG_136280,16,WP,40412,27,24,PCS,200,1,IT26,Not Available
20180228,ICG_136280,17,X01,-1,0,0,PCS,0,,IT26,Not Available
20180301,ICG_136281,2,PB,46381,6.6,50,PCS,0,1,IA14,Indonesia
20180301,ICG_136281,3,PPDR,10466,3.1,2,COIL,15,2,IA14,Indonesia
20180301,ICG_136281,4,X01,-1,0,0,PCS,0,,IA14,Indonesia
20180301,ICG_136282,2,PPDR,10458,3.1,6,COIL,75,2,IT18,Indonesia
20180301,ICG_136282,3,PPDR,30347,3.1,10,COIL,100,2,IT18,Indonesia
20180301,ICG_136282,4,F,10075,0.48,1000,PCS,0,2,IT18,Indonesia
20180301,ICG_136282,5,X01,-1,0,0,PCS,0,,IT18,Indonesia
20180301,ICG_136283,2,PR04.5,30194,4.9,100,COIL,0,1,IK11,Indonesia
20180301,ICG_136283,3,X01,-1,0,0,PCS,0,,IK11,Indonesia
20180301,ICG_136284,2,MH,46797,2.8,256.9,MIL,0,2,IY03,Indonesia
20180301,ICG_136284,3,MH,10126,3.68,6000,MIL,0,2,IY03,Indonesia
20180301,ICG_136284,4,ML,43513,6.2,80,BALE,80,2,IY03,Indonesia
20180301,ICG_136284,5,ML,46506,260,30,PKT,0,1,IY03,Indonesia
20180301,ICG_136284,6,X01,-1,0,0,PCS,0,,IY03,Indonesia
20180306,ICG_136285,2,SP,45467,11.9,84,PCS,0,1,IJ01,Indonesia
20180306,ICG_136285,3,SP,45470,24,12,PCS,0,1,IJ01,Indonesia
20180306,ICG_136285,4,SP,45471,26.8,12,PCS,0,1,IJ01,Indonesia
20180306,ICG_136285,5,SP,45472,56,14,PCS,0,1,IJ01,Indonesia
20180306,ICG_136285,6,SP,45473,70,44,PCS,0,1,IJ01,Indonesia
20180306,ICG_136285,7,X01,-1,0,0,PCS,0,,IJ01,Indonesia
20180306,ICG_136286,2,F,46913,0.48,2000,PCS,0,1,IK11,Indonesia
20180306,ICG_136286,3,F,10075,0.48,200,PCS,0,2,IK11,Indonesia
20180306,ICG_136286,4,PETB,10644,5.3,10,BALE,20,1,IK11,Indonesia
20180306,ICG_136286,5,PB,46094,7,20,PCS,200,1,IK11,Indonesia
20180306,ICG_136286,6,X01,-1,0,0,PCS,0,,IK11,Indonesia
20180306,ICG_136287,2,SPL3.5,45151,4.9,600,SPL,0,2,IA14,Indonesia
20180306,ICG_136287,3,SPL2.5,45126,4.9,400,SPL,0,2,IA14,Indonesia
20180306,ICG_136287,4,X01,-1,0,0,PCS,0,,IA14,Indonesia
20180306,ICG_136289,2,PR12,45932,2.5,8,COIL,0,1,IY03,Indonesia
20180306,ICG_136289,3,PR16,46490,2.5,4,COIL,0,1,IY03,Indonesia
20180306,ICG_136289,4,AST,41532,105,2,PKT,100,1,IY03,Indonesia
20180306,ICG_136289,5,F,10075,0.48,200,PCS,0,2,IY03,Indonesia
20180306,ICG_136289,6,PR14,45931,2.5,4,COIL,0,1,IY03,Indonesia
20180306,ICG_136289,7,X01,-1,0,0,PCS,0,,IY03,Indonesia
20180306,ICG_136292,2,NN,45938,11.7,16,PCS,0,1,IN04,Not Available
20180306,ICG_136292,3,X01,-1,0,0,PCS,0,,IN04,Not Available
20180306,ICG_136293,2,PB,30050,6.6,120,PCS,0,1,IA07,Indonesia
20180306,ICG_136293,3,F,30080,0.12,21000,PCS,0,1,IA07,Indonesia
20180306,ICG_136293,4,SPL3.5,45154,4.9,60,SPL,0,2,IA07,Indonesia
20180306,ICG_136293,5,X01,-1,0,0,PCS,0,,IA07,Indonesia
20180306,ICG_136294,2,P6,45533,4.6,60,PCS,0,1,IT09,Indonesia
20180306,ICG_136294,3,P6,45534,4.6,78,PCS,0,2,IT09,Indonesia
20180306,ICG_136294,4,X01,-1,0,0,PCS,0,,IT09,Indonesia
20180306,ICG_136295,2,F,43731,2.8,60,PCS,0,1,IL09,Indonesia
20180306,ICG_136295,3,MH,10126,4.05,500,MIL,0,2,IL09,Indonesia
20180306,ICG_136295,4,P9,45540,4.5,8,PCS,0,1,IL09,Indonesia
20180306,ICG_136295,5,FL,44956,2,100,PCS,300,1,IL09,Indonesia
20180306,ICG_136295,6,PETB,10644,5.3,1,BALE,20,1,IL09,Indonesia
20180306,ICG_136295,7,PR08,10401,2.45,40,COIL,1000,1,IL09,Indonesia
20180306,ICG_136295,8,M060,43304,35,50,PCS,0,1,IL09,Indonesia
20180306,ICG_136295,9,M080,44777,47,30,PCS,0,1,IL09,Indonesia
20180306,ICG_136295,10,M028,45575,12.5,100,PCS,0,2,IL09,Indonesia
20180306,ICG_136295,11,M028,41909,7.2,250,PCS,2000,2,IL09,Indonesia
20180306,ICG_136295,12,M023,45571,9.3,25,PCS,200,2,IL09,Indonesia
20180306,ICG_136295,13,M033,46141,10.2,70,PCS,0,2,IL09,Indonesia
20180306,ICG_136295,14,SPL1.5,44063,5.1,100,SPL,0,1,IL09,Indonesia
20180306,ICG_136295,15,SPL2,43937,4.9,80,SPL,0,2,IL09,Indonesia
20180306,ICG_136295,16,SPL2,43934,4.9,80,SPL,0,2,IL09,Indonesia
20180306,ICG_136295,17,SPL2.5,45127,4.9,80,SPL,0,2,IL09,Indonesia
20180306,ICG_136295,18,SPL2.5,45126,4.9,80,SPL,0,2,IL09,Indonesia
20180306,ICG_136295,19,WP,46007,22,24,PCS,10,1,IL09,Indonesia
20180306,ICG_136295,20,SPL2.5,43940,4.9,80,SPL,0,2,IL09,Indonesia
20180306,ICG_136295,21,X01,-1,0,0,PCS,0,,IL09,Indonesia
20180306,ICG_136296,2,P9,45541,4.5,4,PCS,0,2,IT04,Indonesia
20180306,ICG_136296,3,P6,45535,4.46,6,PCS,0,1,IT04,Indonesia
20180306,ICG_136296,4,MLS,46209,0.9,384,SPL,0,1,IT04,Indonesia
20180306,ICG_136296,5,CL,30270,108,5,PKT,0,2,IT04,Indonesia
20180306,ICG_136296,6,NT,46190,1,300,SPL,0,1,IT04,Indonesia
20180306,ICG_136296,7,NT,46190,1,600,SPL,0,1,IT04,Indonesia
20180306,ICG_136296,8,NT,46188,1,600,SPL,0,1,IT04,Indonesia
20180306,ICG_136296,9,M025,46445,5.9,1042,PCS,0,2,IT04,Indonesia
20180306,ICG_136296,10,M025,41173,5.9,883,PCS,0,2,IT04,Indonesia
20180306,ICG_136296,11,M025,44999,6.5,45,PCS,0,1,IT04,Indonesia
20180306,ICG_136296,12,X01,-1,0,0,PCS,0,,IT04,Indonesia
20180307,ICG_136288,2,PR05,10380,2.9,200,COIL,0,1,SJ03,Singapore
20180307,ICG_136290,2,BW,44286,11,40,PCS,300,1,SJ01,Singapore
20180308,ICG_136291,2,PR04,30262,6,20,COIL,5000,1,SZ15,Singapore
20180308,ICG_136291,3,PR06,43839,13,20,COIL,1000,1,SZ15,Singapore
20180308,ICG_136297,2,PR04,30262,2.55,30,COIL,5000,1,IP02,Indonesia
20180308,ICG_136297,3,PR05,10379,2.55,20,COIL,2000,1,IP02,Indonesia
20180308,ICG_136297,4,PR06,43839,2.55,48,COIL,1000,1,IP02,Indonesia
20180308,ICG_136297,5,PR07,10394,2.55,10,COIL,1200,1,IP02,Indonesia
20180308,ICG_136297,6,PR08,10401,2.55,24,COIL,1000,1,IP02,Indonesia
20180308,ICG_136297,7,PR12,43837,2.55,12,COIL,200,1,IP02,Indonesia
20180308,ICG_136297,8,PR14,30287,2.55,2,COIL,50,1,IP02,Indonesia
20180308,ICG_136297,9,PR16,40246,2.55,16,COIL,50,1,IP02,Indonesia
20180308,ICG_136297,10,SPL2,43937,5,240,SPL,0,2,IP02,Indonesia
20180308,ICG_136297,11,SPL2,43936,5,160,SPL,0,2,IP02,Indonesia
20180308,ICG_136297,12,SPL1.5,44063,5.1,100,SPL,0,1,IP02,Indonesia
20180308,ICG_136297,13,SPL1.5,30126,5.1,100,SPL,0,1,IP02,Indonesia
20180308,ICG_136297,14,PR10,43838,2.55,18,COIL,600,1,IP02,Indonesia
20180308,ICG_136297,15,X01,-1,0,0,PCS,0,,IP02,Indonesia
20180308,ICG_136298,2,PR10,45677,4.9,210,COIL,0,4,IA14,Indonesia
20180308,ICG_136298,3,PPDRW,41967,4.2,2,COIL,0,1,IA14,Indonesia
20180308,ICG_136298,4,X01,-1,0,0,PCS,0,,IA14,Indonesia
20180308,ICG_136299,2,SN,40071,4.8,60,PCS,0,1,SK07,Singapore
20180308,ICG_136299,3,SN,40356,4.8,60,PCS,0,1,SK07,Singapore
20180308,ICG_136300,2,PR06,44554,4.4,10,COIL,0,2,IG01,Indonesia
20180308,ICG_136300,3,PR06,44555,4.4,10,COIL,0,2,IG01,Indonesia
20180308,ICG_136300,4,PR06,44556,4.4,10,COIL,0,2,IG01,Indonesia
20180308,ICG_136300,5,NN,45938,11.7,16,PCS,0,1,IG01,Indonesia
20180308,ICG_136300,6,SPL3.5,45154,4.9,120,SPL,0,2,IG01,Indonesia
20180308,ICG_136300,7,SPL3.5,45151,4.9,120,SPL,0,2,IG01,Indonesia
20180308,ICG_136300,8,M035,46654,43.5,20,PCS,0,1,IG01,Indonesia
20180308,ICG_136300,9,MH,30359,59,5,MIL,0,4,IG01,Indonesia
20180308,ICG_136300,10,MH,30360,48.5,5,MIL,0,4,IG01,Indonesia
20180308,ICG_136300,11,MH,30362,23.6,5,MIL,0,4,IG01,Indonesia
20180308,ICG_136300,12,MH,30363,20,5,MIL,0,4,IG01,Indonesia
20180308,ICG_136300,13,MH,40107,14.6,5,MIL,0,3,IG01,Indonesia
20180308,ICG_136300,14,MH,40174,12.1,5,MIL,0,4,IG01,Indonesia
20180308,ICG_136300,15,M035,46653,42,100,PCS,0,1,IG01,Indonesia
20180308,ICG_136300,16,SPL2.5,45125,4.9,240,SPL,0,2,IG01,Indonesia
20180308,ICG_136300,17,SPL3,46874,4.7,60,SPL,0,1,IG01,Indonesia
20180308,ICG_136300,18,SPL3,46873,4.7,60,SPL,0,1,IG01,Indonesia
20180308,ICG_136300,19,SPL3,46876,4.7,60,SPL,0,1,IG01,Indonesia
20180308,ICG_136300,20,M023,45569,7.2,30,PCS,0,2,IG01,Indonesia
20180308,ICG_136300,21,X01,-1,0,0,PCS,0,,IG01,Indonesia
20180308,ICG_136301,2,PR12,40016,4.9,40,COIL,0,3,IA07,Indonesia
20180308,ICG_136301,3,F,45869,0.08,15000,PCS,10000,2,IA07,Indonesia
20180308,ICG_136301,4,PB,44011,6.6,100,PCS,0,1,IA07,Indonesia
20180308,ICG_136301,5,X01,-1,0,0,PCS,0,,IA07,Indonesia
20180308,ICG_136302,2,PPDRW,41967,4.2,1,COIL,0,1,IY03,Indonesia
20180308,ICG_136302,3,M035,46654,43.5,50,PCS,0,1,IY03,Indonesia
20180308,ICG_136302,4,WP,40412,27,24,PCS,200,1,IY03,Indonesia
20180308,ICG_136302,5,AS,41205,230,2,PKT,50,1,IY03,Indonesia
20180308,ICG_136302,6,AS,41207,230,2,PKT,80,1,IY03,Indonesia
20180308,ICG_136302,7,X01,-1,0,0,PCS,0,,IY03,Indonesia
20180308,ICG_136303,2,F,30080,0.12,15000,PCS,0,1,IA07,Indonesia
20180310,ICG_136308,2,P18,45548,300,1,PCS,0,2,SZ06,Singapore
20180312,ICG_136305,2,SP,45473,72,8,PCS,0,1,SZ56,Not Available
20180312,ICG_136306,2,X01,-1,0,0,PCS,0,,MS10,Malaysia
20180312,ICG_136306,3,X01,-1,0,0,PCS,0,,MS10,Malaysia
20180312,ICG_136306,4,PPDR,40724,7.9,960,COIL,100,2,MS10,Malaysia
20180312,ICG_136306,5,PPDR,40860,7.9,576,COIL,500,1,MS10,Malaysia
20180312,ICG_136306,6,PPDR,40725,7.9,405,COIL,500,2,MS10,Malaysia
20180312,ICG_136306,7,PPDR,40861,7.9,180,COIL,200,2,MS10,Malaysia
20180312,ICG_136306,8,PPDR,40726,7.9,180,COIL,700,2,MS10,Malaysia
20180312,ICG_136306,9,PPDR,40727,7.9,180,COIL,500,2,MS10,Malaysia
20180312,ICG_136306,10,PPDR,41015,7.9,160,COIL,0,2,MS10,Malaysia
20180312,ICG_136306,11,PPDR,40737,7.9,120,COIL,300,2,MS10,Malaysia
20180312,ICG_136306,12,PPDR,41653,7.9,384,COIL,250,2,MS10,Malaysia
20180312,ICG_136306,13,PPDR,30053,7.9,28,COIL,200,2,MS10,Malaysia
20180312,ICG_136306,14,PPDR,40728,7.9,16,COIL,150,2,MS10,Malaysia
20180312,ICG_136306,15,PPDR,10458,7.9,8,COIL,75,2,MS10,Malaysia
20180312,ICG_136306,16,PPDR,30347,7.9,8,COIL,100,2,MS10,Malaysia
20180313,ICG_136307,2,M070,10322,95,1,PCS,0,1,ST12,Not Available
20180313,ICG_136307,3,PR05,30259,13,1,COIL,0,2,ST12,Not Available
20180313,ICG_136309,2,AST,41532,110,2,PKT,100,1,IT09,Indonesia
20180313,ICG_136309,3,AST,41533,110,3,PKT,100,1,IT09,Indonesia
20180313,ICG_136309,4,AST,41534,110,3,PKT,150,1,IT09,Indonesia
20180313,ICG_136309,5,AST,41535,110,3,PKT,150,1,IT09,Indonesia
20180313,ICG_136309,6,X01,-1,0,0,PCS,0,,IT09,Indonesia
20180313,ICG_136310,2,F,10077,1.5,100,PCS,0,2,IN04,Not Available
20180313,ICG_136310,3,X01,-1,0,0,PCS,0,,IN04,Not Available
20180313,ICG_136311,2,PR12,40016,4.9,30,COIL,0,3,IA07,Indonesia
20180313,ICG_136311,3,SPL3.5,45154,4.9,60,SPL,0,2,IA07,Indonesia
20180313,ICG_136311,4,PB,30050,6.6,30,PCS,0,1,IA07,Indonesia
20180313,ICG_136311,5,X01,-1,0,0,PCS,0,,IA07,Indonesia
20180313,ICG_136312,2,PPDR,30053,3.1,24,COIL,200,2,IY03,Indonesia
20180313,ICG_136312,3,SPL3.5,45154,4.9,60,SPL,0,2,IY03,Indonesia
20180313,ICG_136312,4,AST,41532,105,2,PKT,100,1,IY03,Indonesia
20180313,ICG_136312,5,AST,41534,105,2,PKT,150,1,IY03,Indonesia
20180313,ICG_136312,6,F,10076,0.85,160,PCS,0,1,IY03,Indonesia
20180313,ICG_136312,7,F,10077,1.5,100,PCS,0,2,IY03,Indonesia
20180313,ICG_136312,8,ML,46506,0,20,PKT,0,1,IY03,Indonesia
20180313,ICG_136312,9,SPL3.5,45151,0,60,SPL,0,2,IY03,Indonesia
20180313,ICG_136312,10,X01,-1,0,0,PCS,0,,IY03,Indonesia
20180313,ICG_136313,2,M026,46926,6.7,540,PCS,0,1,IT04,Indonesia
20180313,ICG_136313,3,M025,41329,5.7,1568,PCS,0,2,IT04,Indonesia
20180313,ICG_136313,4,CL,30270,108,3,PKT,0,2,IT04,Indonesia
20180313,ICG_136313,5,CL,30270,0,2,PKT,0,2,IT04,Indonesia
20180313,ICG_136313,6,PETB,40263,0,250,SPL,0,1,IT04,Indonesia
20180313,ICG_136313,7,M025,44914,0,1840,PCS,0,1,IT04,Indonesia
20180313,ICG_136313,8,M025,44918,0,500,PCS,0,2,IT04,Indonesia
20180313,ICG_136313,9,X01,-1,0,0,PCS,0,,IT04,Indonesia
20180313,ICG_136314,2,MH,10126,4.05,3500,MIL,0,2,IB03,Not Available
20180313,ICG_136314,3,MH,10126,0,500,MIL,0,2,IB03,Not Available
20180313,ICG_136314,4,ML,46506,260,10,PKT,0,1,IB03,Not Available
20180313,ICG_136314,5,ML,42598,0,12,PKT,140,1,IB03,Not Available
20180313,ICG_136314,6,ML,43513,6.2,20,BALE,80,2,IB03,Not Available
20180313,ICG_136314,7,CS,46792,5,1000,GRS,1,1,IB03,Not Available
20180313,ICG_136314,8,FL,44884,2,100,PCS,500,1,IB03,Not Available
20180313,ICG_136314,9,FL,44885,2,100,PCS,500,1,IB03,Not Available
20180313,ICG_136314,10,FL,44523,2,100,PCS,500,1,IB03,Not Available
20180313,ICG_136314,11,FL,44886,2,100,PCS,500,1,IB03,Not Available
20180313,ICG_136314,12,FL,46176,2,100,PCS,300,1,IB03,Not Available
20180313,ICG_136314,13,BR,10625,10,60,COIL,0,1,IB03,Not Available
20180313,ICG_136314,14,PR05,10379,2.45,100,COIL,2000,1,IB03,Not Available
20180313,ICG_136314,15,BW,10031,0,48,SET,300,1,IB03,Not Available
20180313,ICG_136314,16,BW,10031,17.5,2,SET,300,1,IB03,Not Available
20180313,ICG_136314,17,BW,40793,28,50,SET,0,1,IB03,Not Available
20180313,ICG_136314,18,X01,-1,0,0,PCS,0,,IB03,Not Available
20180314,ICG_136316,2,P12,45719,160,2,PCS,0,1,SZ104,Not Available
20180315,ICG_136318,2,M020P,47038,12.7,56,PCS,0,1,IK11,Indonesia
20180315,ICG_136318,3,PPDR,41015,3.1,40,COIL,0,2,IK11,Indonesia
20180315,ICG_136318,4,X01,-1,0,0,PCS,0,,IK11,Indonesia
20180319,ICG_136315,2,M070,10322,95,1,PCS,0,1,ST12,Not Available
20180320,ICG_136317,2,AST,41533,110,3,PKT,100,1,IT09,Indonesia
20180320,ICG_136317,3,AST,41534,110,3,PKT,150,1,IT09,Indonesia
20180320,ICG_136317,4,AS,41204,230,3,PKT,20,1,IT09,Indonesia
20180320,ICG_136317,5,AS,41205,230,3,PKT,50,1,IT09,Indonesia
20180320,ICG_136317,6,X01,-1,0,0,PCS,0,,IT09,Indonesia
20180320,ICG_136326,2,SPL3,45129,4.9,120,SPL,0,2,IT08,Indonesia
20180320,ICG_136326,3,PR08,10401,2.45,40,COIL,1000,1,IT08,Indonesia
20180320,ICG_136326,4,PPDR,30053,3.1,12,COIL,200,2,IT08,Indonesia
20180320,ICG_136326,5,WP,40412,27,48,PCS,200,1,IT08,Indonesia
20180320,ICG_136326,6,WP,40638,4.5,40,PCS,0,1,IT08,Indonesia
20180320,ICG_136326,7,PET1,41392,4.9,150,PKT,0,2,IT08,Indonesia
20180320,ICG_136326,8,MH,10126,4.05,500,MIL,0,2,IT08,Indonesia
20180320,ICG_136326,9,ML,43512,6.5,3,BALE,40,1,IT08,Indonesia
20180320,ICG_136326,10,MH,30361,34.2,5,MIL,0,3,IT08,Indonesia
20180320,ICG_136326,11,MH,30362,23.6,10,MIL,0,4,IT08,Indonesia
20180320,ICG_136326,12,MH,40174,12.1,20,MIL,0,4,IT08,Indonesia
20180320,ICG_136326,13,SPL1.5,30126,5.1,100,SPL,0,1,IT08,Indonesia
20180320,ICG_136326,14,X01,-1,0,0,PCS,0,,IT08,Indonesia
20180320,ICG_136328,2,M060,43304,35,20,PCS,0,1,IL09,Indonesia
20180320,ICG_136328,3,PPDR,30053,3.1,20,COIL,200,2,IL09,Indonesia
20180320,ICG_136328,4,PR06,43839,2.45,60,COIL,1000,1,IL09,Indonesia
20180320,ICG_136328,5,PR07,10394,2.45,50,COIL,1200,1,IL09,Indonesia
20180320,ICG_136328,6,PR09,44174,2.45,30,COIL,500,1,IL09,Indonesia
